Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
8552839352,"Feb 12, 2023, 9:48:29 AM",Valloire - J1,Alpine Ski,"",21064,26.93,146.0,10,false,,,activities/9181304448.fit.gz,,,21064.0,4017.0,26931.169921875,21.630077362060547,6.704298973083496,0.0,6197.0,1397.199951171875,2666.39990234375,45.979888916015625,-1.2803006172180176,,,,,,100.00414276123047,,,277.0,,,10.0,,13,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2785401344299316,9253.400390625,,,,,,,,,,,,media/66598bb3-d636-4a4a-a28e-824e88590dd9.jpg
8554257507,"Feb 13, 2023, 9:50:47 AM",Valloire - J2,Alpine Ski,Le ski de rando me manque déjà ,15791,30.03,133.0,8,false,,,activities/9182891369.fit.gz,,,15791.0,3993.0,30037.669921875,21.0078125,7.522582054138184,0.0,5606.0,1332.199951171875,2665.60009765625,36.04872131347656,-3.7259879112243652,,,,,,91.32806396484375,,,228.0,,,8.0,,12,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9022018909454346,12076.900390625,,,,,,,,,,,,media/40658a43-27ef-493e-aa3e-d66a5a12511f.jpg
8555362445,"Feb 13, 2023, 5:25:14 PM",35' run Valloire,Run,même de nuit il fait plutôt chaud,2083,6.38,175.0,60,false,,"",activities/9184118488.fit.gz,,,2083.0,2075.0,6379.0,5.099999904632568,3.074216842651367,137.87583923339844,146.0,1387.5,1436.5,13.32495403289795,0.026649944484233856,,,86.0,81.74120330810547,,155.1975860595703,,,396.0,,,60.0,,,,,,,,,,,0.0,,0.0,,1.0,6674.7998046875,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.0624098777770996,0.0,,,,5678.0,,,,,,,,""
8560586492,"Feb 14, 2023, 9:45:46 AM",Val Thorens - J1,Alpine Ski,Trop d'allemands par ici,21016,34.18,135.0,8,false,,,activities/9189911405.fit.gz,,,21016.0,4383.0,34179.76953125,22.40625,7.798259258270264,0.0,6103.0,2117.60009765625,3221.39990234375,20.557947158813477,-2.3165743350982666,,,,,,87.75041198730469,,,239.0,,,8.0,,11,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6263688802719116,1906.0,,,,,,,,,,,,media/35d6a865-069e-4489-82f5-3b76d549b075.jpg|media/a92dd9b3-10ce-417a-8678-7aa63d33ed38.jpg
8565719817,"Feb 15, 2023, 2:10:28 PM",Montée (et descente) de Poingt-Ravier ,Run,C'est clairement plus facile en vélo,3997,10.06,185.0,155,false,,"",activities/9195589081.fit.gz,,,3997.0,3546.0,10060.240234375,4.808349609375,2.837067127227783,310.7333984375,312.0,1374.0,1645.4000244140625,36.644222259521484,0.010934175923466682,,,88.0,81.81609344482422,,166.53057861328125,,,731.0,,,155.0,,,,,,,,,,,0.0,,0.0,,1.0,11001.0,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,2.5169477462768555,0.0,,,,9674.0,,,,,,,,""
8571739660,"Feb 16, 2023, 9:48:27 AM",Valloire - J3,Alpine Ski,"",20873,31.14,137.0,10,false,,,activities/9202231086.fit.gz,,,20873.0,4385.0,31146.009765625,21.614063262939453,7.102852821350098,0.0,7186.0,1439.800048828125,2539.800048828125,21.029850006103516,-1.3523399829864502,,,,,,96.1057357788086,,,278.0,,,10.0,,18,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.492167353630066,3212.800048828125,,,,,,,,,,,,media/42681378-d8be-472d-a42d-91e7e7f542d0.jpg
8593702469,"Feb 20, 2023, 12:27:11 PM",Tour Sud-Est Lyonnais,Ride,Une machine de guerre ce vélo,17551,101.61,173.0,200,false,,BH G4 carbon 105,activities/9226022138.fit.gz,,7.0,17551.0,13923.0,101618.390625,14.995312690734863,7.298598766326904,979.0,957.0,220.1999969482422,393.79998779296875,40.63499069213867,0.018303772434592247,,,,,,140.62924194335938,,,1812.0,,,200.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11866316.0,,,,,,,,,,,0.0,5.789891719818115,3101.10009765625,,,,,,,,,,,,media/7584898b-ad00-4d07-8ec9-72e99c479392.jpg
8597079434,"Aug 15, 2022, 6:01:00 PM",Col de Rousset,Ride,A/R depuis Chamaloc,5340,30.00,,,false,"",Giant Defy,,,9.800000190734863,5340.0,5340.0,30000.0,,5.617977619171143,708.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,11890920.0,,,,,,,,,,,0.0,5.617977619171143,0.0,,,,,,,,,,,,media/c40fd370-5cd2-4ae4-8967-0cb8aa0a822f.jpg
8610918497,"Feb 23, 2023, 5:29:49 PM",35' footing pour aller faire les courses,Run,Agréable sous la pluie,2136,6.41,174.0,58,false,,"",activities/9244162186.fit.gz,,,2136.0,2073.0,6411.5,6.404262065887451,3.092860698699951,5.143333435058594,11.0,143.6999969482422,152.8000030517578,7.53104305267334,-0.08890275657176971,,,86.0,82.11841583251953,,154.82705688476562,,,416.0,,,58.0,,,,,,,,,,,0.0,,0.0,,1.0,6413.10009765625,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.001638650894165,1116.699951171875,,,,5788.0,,,,,,,,""
8618618155,"Feb 25, 2023, 9:14:31 AM",Run & Bike #6 (1/5),Run,Relai 1,600,2.04,151.0,3,false,"","",activities/9252275128.fit.gz,,,600.0,600.0,2043.5,4.516666889190674,3.4058332443237305,2.059999942779541,33.0,150.8000030517578,153.0,4.4715447425842285,-0.024467824026942253,,,87.0,84.17778015136719,,138.74832153320312,,,654.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,2047.0999755859375,1677315584.0,3.0,2.5199999809265137,1.7400000095367432,0.6700000166893005,0.8799999952316284,1007.3699951171875,1.2999999523162842,3.049999952316284,288.0,0.0,1677307136.0,1677346688.0,0.125,,12254080.0,0.0,1.0,0.800000011920929,16125.240234375,1.0,,,,,0.0,3.4058332443237305,505.70001220703125,,,,8070.0,,,,,,,,""
8635757633,"Feb 28, 2023, 11:34:02 AM",De retour dans les collines,Run,"",3606,11.01,192.0,143,false,,"",activities/9270369506.fit.gz,,,3606.0,3510.0,11009.080078125,4.394999027252197,3.1364898681640625,164.0,154.0,151.39999389648438,237.8000030517578,17.057552337646484,0.05086700990796089,,,89.0,83.41813659667969,,170.09352111816406,,,760.0,,,143.0,,,,,,,,,,,0.0,,0.0,,1.0,11494.099609375,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.0529894828796387,2669.10009765625,,,,9784.0,,,,,,,,""
8649211100,"Mar 2, 2023, 6:27:47 PM",Evening Run,Run,"",4183,11.01,188.0,128,false,"","",activities/9284418387.fit.gz,,,4183.0,3911.0,11012.0400390625,4.714285850524902,2.8156585693359375,176.0,183.0,142.39999389648438,258.3999938964844,25.490196228027344,-0.05448601394891739,,,91.0,82.40211486816406,,164.56211853027344,,,784.0,,,128.0,,,,,,,,,,,0.0,,0.0,,1.0,11564.3427734375,1677779968.0,3.0,5.389999866485596,3.309999942779541,-0.6100000143051147,0.6499999761581421,1020.8400268554688,2.5399999618530273,4.090000152587891,320.0,0.0,1677738624.0,1677779072.0,0.375,,12254080.0,0.0,1.0,0.9399999976158142,26951.740234375,0.0,,,,,0.0,2.6325700283050537,4781.39990234375,,,,10690.0,,,,,,,,""
8657855809,"Mar 4, 2023, 11:37:53 AM",Circuit cuisses / fessiers / abdos,Weight Training,"Mobilisation bassin
- 40' exos
- 10' gainage
- 15' étirements",4310,0,133.0,8,false,"- Squat 3*20
- Fentes arrières 2*2*10
- Relevé bassin 3*20
- Good morning 3*20
- Relevé jambe lat. 2*2*20
- Fire hydrant 2*2*20
- Russian twist 3*20
- Relevé jambes front. 2*20

- 1'30"" Planck/Left/Right *2

=> Douleur genou gauche pendant fentes",,activities/9293456870.fit.gz,,,4310.0,4310.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,88.02181243896484,,,201.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
8664865268,"Mar 5, 2023, 1:33:07 PM",3e jour à Pech-David,Run,Les muscles ont dit stop dans la descente 🥲,2979,8.00,191.0,103,false,"","",activities/9301340040.fit.gz,,,2979.0,2571.0,8005.10009765625,4.724999904632568,3.1136133670806885,156.3592071533203,103.0,148.0,261.0,20.454545974731445,0.6420906782150269,,,86.0,82.56073760986328,,169.5007781982422,,,544.0,,,103.0,,,,,,,,,,,0.0,,0.0,,1.0,8532.9443359375,1678021248.0,1.0,12.380000114440918,11.350000381469727,2.4200000762939453,0.5099999904632568,1015.0800170898438,2.4600000381469727,6.110000133514404,323.0,0.0,1677997440.0,1678038400.0,0.375,,12254080.0,0.0,1.0,0.03999999910593033,29184.970703125,3.0,,,,,0.0,2.6871769428253174,3039.89990234375,,,,7058.0,,,,,,,,""
8664866391,"Mar 5, 2023, 2:23:38 PM",Vuelta a casa,Walk,"",1335,2.19,161.0,4,false,,"",activities/9301341350.fit.gz,,,1335.0,1335.0,2198.719970703125,2.3633220195770264,1.6469812393188477,0.0,53.0,134.60000610351562,188.60000610351562,3.666334629058838,-2.4286863803863525,,,63.0,59.202144622802734,,117.28463745117188,,,127.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,1.6469812393188477,0.0,,,,2628.0,,,,,,,,""
8685420803,"Mar 9, 2023, 11:17:22 AM",Lunch Run,Run,"Moins de dénivelé, plus de vitesse ",1823,6.00,193.0,84,false,,"",activities/9322911163.fit.gz,,,1823.0,1705.0,6005.080078125,5.345995903015137,3.522041082382202,6.0,17.0,154.39999389648438,169.60000610351562,6.769058704376221,-0.1665256768465042,,,92.0,85.94795989990234,,172.2926025390625,,,367.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,6003.7001953125,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.29406476020813,24.0,,,,4866.0,,,,,,,,""
8697079797,"Mar 11, 2023, 3:19:56 PM",Petit détour à Intersport ,Run,Les sentations sont meilleures sous la pluie,1927,6.51,190.0,84,false,,"",activities/9335110941.fit.gz,,,1927.0,1812.0,6513.58984375,7.485986232757568,3.594696283340454,5.0,20.0,149.39999389648438,169.60000610351562,6.896678924560547,-0.2517814338207245,,,89.0,85.3631820678711,,170.0518798828125,,,388.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,6497.60009765625,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.380171060562134,160.10000610351562,,,,5146.0,,,,,,,,""
8703048939,"Mar 12, 2023, 2:16:35 PM",Afternoon Run,Run,Surpris par ma recup,3180,10.01,188.0,148,false,,"",activities/9341390053.fit.gz,,,3180.0,3169.0,10013.8701171875,5.09716796875,3.1599464416503906,24.110000610351562,26.0,143.6999969482422,155.10000610351562,9.332937240600586,-0.0269625224173069,,,87.0,83.77869415283203,,168.43321228027344,,,674.0,,,148.0,,,,,,,,,,,0.0,,0.0,,1.0,10037.599609375,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.1490156650543213,495.79998779296875,,,,8842.0,,,,,,,,""
8711146818,"Mar 14, 2023, 6:18:03 AM",Morning Swim,Swim,"Faîtes pas attention à cette activité, je ne sais pas nager",1858,625,,,false,,,activities/9349917866.fit.gz,,,1858.0,896.0,625.0,2.403846263885498,0.6975446343421936,0.0,,,,0.0,0.0,,,37.0,32.21928405761719,,,,,163.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.336383193731308,0.0,,,,,,,,,,,,""
8720268137,"Mar 15, 2023, 5:44:25 PM",Pyrénées intramuros,Run,Teaser des objectifs de 2023,4828,13.03,186.0,163,false,"","",activities/9359676977.fit.gz,,,4828.0,4010.0,13034.7001953125,5.362862586975098,3.2505486011505127,130.36138916015625,117.0,148.10000610351562,205.89999389648438,18.845705032348633,0.00920619536191225,,,93.0,84.7346420288086,,164.6059112548828,,,796.0,,,163.0,,,,,,,,,,,,,0.0,,1.0,13305.099609375,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,2.6998136043548584,81.5999984741211,,,,11246.0,,,,,,,,media/d2e9c2ed-5aa8-46db-9b81-9c2d4ddf9625.jpg
8730780461,"Mar 17, 2023, 5:25:27 PM",Le 10km en mode vitesse,Run,"Satisfait du résultat, hâte de viser encore plus haut",2803,10.01,189.0,155,false,,"",activities/9370741245.fit.gz,,,2803.0,2803.0,10010.4794921875,6.133984565734863,3.5713448524475098,18.0,27.0,149.0,169.60000610351562,25.025026321411133,-0.07592104375362396,,,93.0,86.8710708618164,,174.2867889404297,,,622.0,,,155.0,,,,,,,,,,,0.0,,0.0,,1.0,10039.7998046875,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.5713448524475098,2406.0,,,,8100.0,,,,,,,,""
8736659854,"Mar 18, 2023, 2:23:18 PM",Afternoon Walk,Walk,,3796,5.64,112.0,9,false,,"",activities/9376948411.fit.gz,,,3796.0,3796.0,5645.52978515625,2.1858417987823486,1.4872312545776367,18.0,19.0,137.0,151.0,15.930465698242188,-0.15233275294303894,,,64.0,58.24979782104492,,98.08708190917969,,,319.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,1.4872312545776367,169.60000610351562,,,,7304.0,,,,,,,,""
8741906093,"Mar 19, 2023, 1:28:29 PM",Footing entre 2 averses,Run,Chemin de la Bourdette 💀💀💀,5336,14.08,191.0,189,false,,"",activities/9382490236.fit.gz,,,5336.0,4834.0,14085.4697265625,5.630045413970947,2.9138331413269043,234.0,238.0,130.1999969482422,259.0,45.61635208129883,0.04117709770798683,,,125.0,82.70213317871094,,163.81353759765625,,,908.0,,,189.0,,,,,,,,,,,0.0,,0.0,,1.0,14824.599609375,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,2.6397056579589844,1134.0,,,,13252.0,,,,,,,,media/a7e2e948-ab8e-45ab-a451-09c1b12fb8ee.jpg
8760127779,"Mar 22, 2023, 6:35:20 PM",Evening Run,Run,"Pas de jus ce soir, dans le mal du début à la fin",3719,11.01,189.0,168,false,,"",activities/9401615156.fit.gz,,,3719.0,3645.0,11010.580078125,4.187221050262451,3.020735263824463,156.85174560546875,150.0,147.0,260.3999938964844,19.437471389770508,0.0036328628193587065,,,93.0,82.09168243408203,,168.13690185546875,,,735.0,,,168.0,,,,,,,,,,,0.0,,0.0,,1.0,11453.2998046875,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,2.9606292247772217,227.1999969482422,,,,9940.0,,,,,,,,""
8768746340,"Mar 24, 2023, 11:21:42 AM",Pause méridienne,Run,On profite du soleil,2466,8.01,171.0,71,false,,"",activities/9410653818.fit.gz,,,2466.0,2466.0,8010.5595703125,4.863321781158447,3.2484021186828613,30.46285629272461,38.0,143.89999389648438,157.8000030517578,7.784012794494629,-0.009986767545342445,,,89.0,84.73641204833984,,156.62246704101562,,,467.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,8056.7998046875,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.2484021186828613,0.0,,,,6962.0,,,,,,,,""
8775979928,"Mar 25, 2023, 9:24:12 AM",Objectif Rulhe,Hike,"Pas de sommet, ça fond trop vite 🫤
La météo est cependant très appréciable",23505,11.39,145.0,29,false,"","",activities/9418324211.fit.gz,,,23505.0,10978.0,11398.419921875,2.319999933242798,1.038294792175293,757.0,819.0,1677.4000244140625,2496.800048828125,49.71751403808594,0.1719539612531662,,,121.0,51.02108383178711,,102.82206726074219,,,987.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13019481.0,,,,,,,,,,0.0,0.4849359691143036,10703.900390625,,,,14680.0,,,,,,,,media/a0ccf1f7-3e34-4ed4-bd99-4af0e750b421.jpg|media/4cecbe5c-7a10-4f86-83bd-d9c882451923.jpg|media/5065ae99-71bf-4a67-a103-7fe86d13cf75.jpg
8798423158,"Mar 29, 2023, 4:02:52 PM",Footing du mercredi à Pech David,Run,J'ai perdu Matéo et mon mollet gauche,3492,9.20,190.0,130,false,"","",activities/9441995406.fit.gz,,,3492.0,3146.0,9200.7001953125,5.25,2.9245707988739014,163.5780792236328,157.0,147.10000610351562,235.1999969482422,38.31775665283203,0.01956372894346714,,,88.0,82.64418029785156,,170.62576293945312,,,645.0,,,130.0,,,,,,,,,,,0.0,,0.0,,1.0,9768.9921875,1680105600.0,2.0,21.969999313354492,21.459999084472656,11.109999656677246,0.5,1017.1099853515625,5.389999866485596,10.020000457763672,137.0,0.0,1680068480.0,1680113792.0,0.25,,12254080.0,0.0,1.0,0.49000000953674316,27368.98046875,1.0,,,,,0.0,2.634793758392334,1528.699951171875,,,,8616.0,,,,,,,,""
8813069908,"Mar 30, 2023, 6:51:14 PM",Evening Walk,Walk,,2879,4.00,118.0,6,false,,"",activities/9457382793.fit.gz,,,2879.0,2879.0,4001.7099609375,4.13800048828125,1.389965295791626,9.0,9.0,122.0,129.0,10.625792503356934,0.039982870221138,,,76.0,55.859893798828125,,97.38719940185547,,,222.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,1.389965295791626,12.699999809265137,,,,5178.0,,,,,,,,""
8813071662,"Apr 1, 2023, 12:19:29 PM",Afternoon Run,Run,"Le cardio semble de retour, les muscles non
Le GPS semble bien fatigué lui aussi",2402,8.01,187.0,102,false,,"",activities/9457384566.fit.gz,,,2402.0,2402.0,8014.0,6.5999932289123535,3.336386203765869,20.386234283447266,21.0,143.8000030517578,156.8000030517578,6.121816158294678,-0.038682304322719574,,,114.0,84.5191650390625,,164.81224060058594,,,470.0,,,102.0,,,,,,,,,,,0.0,,0.0,,1.0,8031.7998046875,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.336386203765869,154.0,,,,6762.0,,,,,,,,""
8814272684,"Aug 20, 2022, 9:15:00 AM",Pic Perdiguère (Partie 1/3),Hike,Montée au refuge du Portillon,14400,11.00,,,false,"","",,,,14400.0,14400.0,11000.0,,0.7638888955116272,1550.0,,,,,0.0,,,,,,,,,946.0836181640625,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,12254071.0,,,,,,,,,,0.0,0.7638888955116272,0.0,,,,,,,,,,,,media/7a89449b-9623-42b3-98bb-4ccb7255f28e.jpg|media/2735cf22-80c2-4ae4-88ed-373635572d9b.jpg|media/cf94cdfe-931e-4f11-bd91-2dd5ed23fd6c.jpg
8814352977,"Aug 21, 2022, 11:30:00 AM",Pic Perdiguère (Partie 3/3),Hike,Retour à la voiture,10800,11.00,,,false,"","",,,,10800.0,10800.0,11000.0,,1.0185185670852661,0.0,,,,,0.0,,,,,,,,,946.0836181640625,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,12254071.0,,,,,,,,,,0.0,1.0185185670852661,0.0,,,,,,,,,,,,""
8814368339,"Aug 21, 2022, 4:30:00 AM",Pic Perdiguère (Partie 2/3),Hike,Ascension matinale du sommet,21600,7.00,,,false,"","",,,,21600.0,21600.0,7000.0,,0.32407405972480774,700.0,,,,,0.0,,,,,,,,,602.05322265625,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,12254071.0,,,,,,,,,,0.0,0.32407405972480774,0.0,,,,,,,,,,,,media/4e99bcdd-1166-485d-98b5-642d736f836e.jpg|media/4cba9782-d535-4b5c-a610-9e2127c60a9b.jpg|media/52e11942-d33b-452b-a63a-c7abe730e787.jpg|media/c0f868c0-2190-4280-9e4e-874fc36f65c4.jpg
8815327894,"Apr 1, 2023, 6:56:37 PM",Promenade nocturne ,Walk,En attendant que la lessive se termine,4031,6.01,123.0,11,false,,"",activities/9459764294.fit.gz,,,4031.0,4016.0,6012.5498046875,6.377998352050781,1.497148871421814,22.0,28.0,141.8000030517578,159.60000610351562,11.236141204833984,-0.1463605910539627,,,63.0,58.668495178222656,,106.20513153076172,,,332.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,1.4915777444839478,0.0,,,,7844.0,,,,,,,,""
8817886712,"Apr 2, 2023, 7:18:23 AM",Suiveur pour le 30km de Gab (1/2),Ride,On peut pas vraiment appeler ça du vélo mais bon,6256,21.23,138.0,16,false,,Rockrider,activities/9462466114.fit.gz,,7.0,6256.0,5954.0,21235.439453125,7.449869632720947,3.5665836334228516,13.0,24.0,161.1999969482422,169.8000030517578,7.501593589782715,-0.02825465425848961,,,,,,104.89598083496094,,,438.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11890927.0,,,,,,,,,,,0.0,3.394411563873291,64.69999694824219,,,,,,,,,,,,""
8817891840,"Apr 2, 2023, 9:10:05 AM",Suiveur pour le 30km de Gab (2/2),Run,Plus facile quand on a pas 20km de run dans les jambes apparemment,3483,11.01,181.0,119,false,,"",activities/9462471581.fit.gz,,,3483.0,3483.0,11010.6396484375,5.361653804779053,3.1612517833709717,18.0,25.0,155.1999969482422,173.0,24.390138626098633,-0.07265699654817581,,,91.0,85.50057983398438,,160.75387573242188,,,662.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,11039.7001953125,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.1612517833709717,1016.9000244140625,,,,9952.0,,,,,,,,""
8833450827,"Apr 4, 2023, 7:47:29 PM",J'arrivais pas à trouver le sommeil,Run,La descente dans les bois à la frontale ça maintient éveillé en plus,6002,17.01,185.0,210,false,"","",activities/9478866140.fit.gz,,,6002.0,5794.0,17011.94921875,5.300000190734863,2.9361319541931152,368.6023864746094,359.0,146.0,261.5,24.409448623657227,-0.003526942804455757,,,97.0,83.35525512695312,,166.888427734375,,,1099.0,,,210.0,,,,,,,,,,,0.0,,0.0,,1.0,18244.869140625,1680634752.0,1.0,10.890000343322754,9.829999923706055,0.8999999761581421,0.5,1019.47998046875,3.9100000858306885,8.979999542236328,267.0,0.0,1680586240.0,1680632704.0,0.375,,12254080.0,0.0,1.0,0.029999999329447746,28246.169921875,0.0,,,,,0.0,2.8343801498413086,4245.39990234375,,,,16096.0,,,,,,,,""
8839252879,"Apr 5, 2023, 6:59:59 PM",Evening Walk,Walk,"",3141,4.31,108.0,7,false,,"",activities/9484938420.fit.gz,,,3141.0,3141.0,4317.39013671875,5.370019435882568,1.3745272159576416,11.0,15.0,126.5999984741211,139.60000610351562,14.035127639770508,-0.11117817461490631,,,62.0,55.978206634521484,,96.9420166015625,,,235.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,1.3745272159576416,0.0,,,,5798.0,,,,,,,,""
8841574578,"Apr 6, 2023, 10:15:10 AM",Le midi au soleil,Run,Tout semble ok pour ce weekend,2496,8.01,188.0,115,false,,"",activities/9487396961.fit.gz,,,2496.0,2496.0,8012.14990234375,4.3899970054626465,3.209995985031128,29.0,31.0,137.1999969482422,154.60000610351562,8.022209167480469,-0.019969748333096504,,,93.0,85.40841674804688,,168.06210327148438,,,506.0,,,115.0,,,,,,,,,,,0.0,,0.0,,1.0,8055.7001953125,,,,,,,,,,,,,,,,12254080.0,,,,,,,,,,0.0,3.209995985031128,0.0,,,,7110.0,,,,,,,,""
8859445913,"Apr 8, 2023, 1:17:40 PM",Coll de la Renclusa depuis Artiga de Lin,Hike,"Passage laborieux dans le couloir du Coll de Toro, c'est raide et on a brassé pendant 2h.
À voir pour l'Aneto demain si on a les jambes et une neige correcte.",20545,7.77,161.0,29,false,"","",activities/9506242053.fit.gz,,,20545.0,10088.0,7769.7998046875,1.8562500476837158,0.7702022194862366,1052.3304443359375,234.0,1455.4000244140625,2270.300048828125,50.0,10.480320930480957,,,80.0,49.751914978027344,,103.71357727050781,,,855.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13019481.0,,,,,,,,,,0.0,0.3781844675540924,7416.0,,,,11480.0,,,,,,,,media/3adaed9d-f4a2-44f8-adbd-de13c835ac3d.jpg|media/f5741970-df21-444d-b9cb-54a36e737a1d.jpg|media/dd814870-15f6-4e8e-b3ba-61b7c5cc58e7.jpg|media/d2227eef-c4e7-4a86-b8b6-8fba3642b7a1.jpg
8859456860,"Oct 27, 2022, 7:08:52 AM",Lac du Pourtet depuis Pont d'Espagne,Hike,"Stage APPN INSA, retour par le refuge Wallon.",26910,21.22,,,false,"","",activities/9506253361.gpx.gz,,,26910.0,15931.0,21222.232421875,4.366666793823242,1.332132339477539,985.73583984375,1004.635986328125,1478.199951171875,2440.39990234375,49.66887283325195,-0.08905768394470215,,,124.0,61.478702545166016,,,,,1825.2705078125,,,,,,,,,,,,,,,,0.0,,1.0,26602.400390625,,,,,,,,,,,,,,,,12254071.0,,,,,,,,,,0.0,0.7886373996734619,20963.69921875,,,,,,,,,,,,""
8859460639,"Apr 9, 2023, 3:33:32 AM",Demi-tour préventif,Hike,"On laisse l'Aneto tranquille pour cette fois, on reviendra l'embêter plus tard.",11267,5.81,153.0,22,false,"","",activities/9506257603.fit.gz,,,11267.0,6901.0,5811.5,6.316666603088379,0.842124342918396,213.3522491455078,709.0,1731.699951171875,2252.300048828125,48.83720779418945,-8.935730934143066,,,80.0,48.66619873046875,,109.65198516845703,,,564.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,13019481.0,,,,,,,,,,0.0,0.5157983303070068,4640.10009765625,,,,7028.0,,,,,,,,media/b8048210-bcd5-4846-bf2b-d6487d079bfd.jpg|media/e121e9ba-13ec-4e83-8a4b-dd0563ec71d4.jpg|media/82c375a1-ead6-4689-b000-f9ca93b91585.jpg
